src_id,cand_id,cosine_sim,src_text,cand_text
6254,2038,0.37073963496049767,"IBM T. J. Watson Research Center, Yorktown Heights, NY, USA","IBM T. J. Watson Research Center, Hawthorne, New York"
6353,2038,0.33617107158218307,"New York University, New York, NY, USA","IBM T. J. Watson Research Center, Hawthorne, New York"
6490,2038,0.39298259590870566,"IBM T.J. Watson Research Center, Yorktown Heights, NY","IBM T. J. Watson Research Center, Hawthorne, New York"
6574,2038,0.28807089362865734,"Data Management, IBM T. J. Watson Research Center, P. O.Box, 704, Yorktown Heights, NY","IBM T. J. Watson Research Center, Hawthorne, New York"
6654,2038,0.2519780525759032,"Courant Institute of Mathematical Sciences, New York, University, New York, NY","IBM T. J. Watson Research Center, Hawthorne, New York"
6718,2038,0.28638926140027077,"Data Management Department, IBM T. J. Watson Research Center, P. O. Box 704, Yorktown Heights, NY","IBM T. J. Watson Research Center, Hawthorne, New York"
6762,2038,0.3164590562603631,"IBM T. J. Watson Research Center, P.O. Box 704, Yorktown Heights, NY","IBM T. J. Watson Research Center, Hawthorne, New York"
6772,2038,0.18294542182743556,"Courant Institute of Mathematical Sciences, New York University","IBM T. J. Watson Research Center, Hawthorne, New York"
2038,6892,0.36746833519757127,"IBM T. J. Watson Research Center, Hawthorne, New York","IBM, Hawthorne"
7098,2038,0.5712199826128479,"IBM T. J. Watson Research Center, Road, Hawthorne, NY","IBM T. J. Watson Research Center, Hawthorne, New York"
2038,7287,0.5056203810323586,"IBM T. J. Watson Research Center, Hawthorne, New York","IBM Thomas J. Watson Research Center, Hawthorne, NY"
2038,7422,1.0,"IBM T. J. Watson Research Center, Hawthorne, New York","IBM T.J. Watson Research Center, Hawthorne, New York"
7557,2038,0.23891755680499993,"Courant Institute, New York University","IBM T. J. Watson Research Center, Hawthorne, New York"
7972,2038,0.21531516357521663,"University at Buffalo, Buffalo, New York","IBM T. J. Watson Research Center, Hawthorne, New York"
8004,2038,0.37278335411813124,"Columbia University, New York, New York","IBM T. J. Watson Research Center, Hawthorne, New York"
8163,2038,0.5297888507959475,"IBM T.J. Watson Research Center, USA","IBM T. J. Watson Research Center, Hawthorne, New York"
8226,2038,0.2283008445066551,"Courant Institute, New York, NY","IBM T. J. Watson Research Center, Hawthorne, New York"
8607,2038,0.17270094376755185,"University at Albany, State University of New York, Albany, NY","IBM T. J. Watson Research Center, Hawthorne, New York"
8737,2038,0.39302892983738635,"IBM T.J. Watson Research Center, Yorktown Heights, USA","IBM T. J. Watson Research Center, Hawthorne, New York"
8765,2038,0.1849897509747218,"IBM Thomas J. Watson Research Centre, Yorktown, USA 10598","IBM T. J. Watson Research Center, Hawthorne, New York"
8855,2038,0.2581009133127141,"Google, Inc., New York, NY","IBM T. J. Watson Research Center, Hawthorne, New York"
2038,8896,0.7902473680516853,"IBM T. J. Watson Research Center, Hawthorne, New York","IBM T.J. Watson Research Center, New York"
2038,9016,0.42347814522051663,"IBM T. J. Watson Research Center, Hawthorne, New York","IBM Watson, Hawthorne, NY"
9237,2038,0.29013094777298587,"Columbia University, New York","IBM T. J. Watson Research Center, Hawthorne, New York"
9258,2038,0.2674407214885194,"Thomas J. Watson Center, IBM Research, Hawthorne, USA 10532","IBM T. J. Watson Research Center, Hawthorne, New York"
9266,2038,0.31289204498506695,"Yahoo! Research, New York, USA 10018","IBM T. J. Watson Research Center, Hawthorne, New York"
2038,9315,0.6869221984813758,"IBM T. J. Watson Research Center, Hawthorne, New York","IBM T.J. Watson Research Center, Hawthorne, USA"
9341,2038,0.2684743997624002,"IBM T.J. Watson Research Labs, Yorktown Heights, USA 10598","IBM T. J. Watson Research Center, Hawthorne, New York"
2039,2140,0.48586774978879443,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","Hewlett-Packard Laboratories, Palo Alto, CA"
2039,2356,0.19669975440808152,"SAP Research Center Palo Alto, LLC, Palo Alto, CA",IBM Watson Research Center
2039,2488,0.4830526860690283,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","Hewlett-Packard Labs, Palo Alto, CA"
2039,2530,0.5312427408700718,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","HP Labs, Palo Alto, CA"
3102,2039,0.11380594459166604,"SAP AG, Dietmar-Hopp-Allee, Walldorf, Germany","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
3419,2039,0.6404688338106157,"HP, Palo Alto, CA, USA","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
2039,3451,0.6296519839878425,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","Surromed, Palo Alto, CA, USA"
2039,4109,0.19669975440808152,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","IBM T. J. Watson, Research Center"
4592,2039,0.30472850318775513,SAP,"SAP Research Center Palo Alto, LLC, Palo Alto, CA"
4593,2039,0.18706213458694032,"NASA Ames Research Center, Moffett Field, CA","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
2039,4617,0.7233744494369456,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","SAP Labs, Palo Alto, CA"
5198,2039,0.48586774978879443,"Hewlett Packard Laboratories, Palo Alto, CA","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
5678,2039,0.11745293188381234,"Highbridge Capital Management LLC, USA, USA","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
2039,5805,0.5081130799276988,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","HP Labs, Palo Alto, CA, USA"
2039,5881,0.6296519839878425,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","Facebook, Palo Alto, CA, USA"
2039,5887,0.1690870805862288,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","Almaden Research Center, San Jose, CA, USA"
2039,6056,0.4679845667467848,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","Hewlett Packard Laboratories, Palo Alto, CA, USA"
2039,6150,0.1803226677920734,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","IBM Almaden Research Center, San Jos, CA, USA"
2039,6324,0.164582632188625,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","SAP AG, Hidelberg, Germany"
2039,6471,0.3969126518115791,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","Hewlett-Packard Laboratories, Palo Alto, California"
6482,2039,0.6396738991454846,"Gigabeat, Inc. Palo Alto CA","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
6483,2039,0.6829348792249456,"Compaq SRC, Palo Alto, CA","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
2039,6549,0.16496549144631723,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","IBM Almaden Research Center San Jose , CA"
6585,2039,0.5683061476493881,"Epiphany Inc., Palo Alto, CA","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
6940,2039,0.4757105536451127,"Hewlett-Packard Company, 1501 Page Mill Road, Palo Alto, CA","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
2039,7139,0.18904357526409343,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","IBM Almaden Research, Center"
2039,7580,0.17467005606861652,"SAP Research Center Palo Alto, LLC, Palo Alto, CA",Compaq Systems Research Center
2039,8645,0.5003826653880251,"SAP Research Center Palo Alto, LLC, Palo Alto, CA","Stanford University, Palo Alto, USA"
9057,2039,0.58460911227242,"HP Laboratories, Palo Alto, CA","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
9368,2039,0.11461658718390522,"SAP AG, Walldorf, Germany 69190","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
9441,2039,0.1193304578739155,"Highbridge Capital Management LLC, USA","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
2123,2043,0.16792943258757975,"Large Scale Distributed Information Systems (LSDIS) Lab, Computer Science Department, University of Georgia, Athens, GA","Computer Science Department, University of Maryland, College Park, MD"
2183,2043,0.21258117377241859,"Integrated Media Systems Center & Computer Science Department, University of Southern California, Los Angeles, CA","Computer Science Department, University of Maryland, College Park, MD"
2838,2043,0.7195792322531589,"University of Maryland, College Park","Computer Science Department, University of Maryland, College Park, MD"
2955,2043,0.10932550112056627,"Johns Hopkins University, Baltimore, MD","Computer Science Department, University of Maryland, College Park, MD"
2043,3136,0.48606959094732016,"Computer Science Department, University of Maryland, College Park, MD",University of Maryland at College Park
3343,2043,0.3055615357990227,Univ. of Maryland,"Computer Science Department, University of Maryland, College Park, MD"
3397,2043,0.1366979712266686,"NASA Goddard Space Flight Center Greenbelt, MD, USA","Computer Science Department, University of Maryland, College Park, MD"
2043,3452,0.43344335214138285,"Computer Science Department, University of Maryland, College Park, MD",University of Maryland
5266,2043,0.2563360877825507,"University of Maryland, Baltimore County, Baltimore, MD","Computer Science Department, University of Maryland, College Park, MD"
2043,5562,0.7754181536559472,"Computer Science Department, University of Maryland, College Park, MD","University of Maryland, College Park, MD, USA"
6519,2043,0.1999078280770309,Computer Science Department Carnegie Mellon University,"Computer Science Department, University of Maryland, College Park, MD"
6521,2043,0.18225773522837918,"Computer Science Department, University of Sao Paulo at Sao Carlos - Brazil","Computer Science Department, University of Maryland, College Park, MD"
2043,6528,0.7175707790079991,"Computer Science Department, University of Maryland, College Park, MD","Department of Computer Science, University of Maryland, College Park"
6568,2043,0.42916382953291743,"Department of Computer Science University of Maryland, College Park, Also with the Institute for Systems Research, University of Maryland","Computer Science Department, University of Maryland, College Park, MD"
6569,2043,0.4011437187315372,"Department of Computer Science University of Maryland, College Park, Also with the Institute for Advanced Computer Studies, University Maryland","Computer Science Department, University of Maryland, College Park, MD"
6697,2043,0.48006024555165616,"Institute for Advanced Computer Studies and Department of Computer Science, University of Maryland, College Park","Computer Science Department, University of Maryland, College Park, MD"
6752,2043,0.1987174498128299,"Computer & Information Science Department, University of Pennsylvania, 200 South 33rd Street, Philadelphia, PA","Computer Science Department, University of Maryland, College Park, MD"
2043,6924,0.7900516805648441,"Computer Science Department, University of Maryland, College Park, MD","Computer Science Department, University of Maryland, College Park, Maryland"
6957,2043,0.2702476902470601,"Computer Science Department, Columbia University","Computer Science Department, University of Maryland, College Park, MD"
7364,2043,0.6132458821177004,"University of Maryland, College Park, College Park, Maryland","Computer Science Department, University of Maryland, College Park, MD"
7600,2043,0.627192474691506,"Univ. of Maryland, College Park","Computer Science Department, University of Maryland, College Park, MD"
2043,7715,0.258081624586012,"Computer Science Department, University of Maryland, College Park, MD","Computer Science Department, University of California, Riverside, California 92521, USA; e-mail: tsotras@cs.ucr.edu"
2043,7727,0.5434791489978549,"Computer Science Department, University of Maryland, College Park, MD","University of Maryland, College Park, MD 20742, USA; E-mail: {louiqa,vladimir,taozhan}@umiacs.umd.edu"
7745,2043,0.43446161358265867,"Department of Computer Science, Institute for Advanced Computer Studies & Institute for Systems Research, University of Maryland, College Park, MD 20742, USA; e-mail: {elemar,vs}@cs.umd.edu","Computer Science Department, University of Maryland, College Park, MD"
2043,7792,0.55566014115197,"Computer Science Department, University of Maryland, College Park, MD","Robert H. Smith School of Business and UMIACS, University of Maryland, College Park, MD 20742, USA"
2043,7805,0.3502292326101675,"Computer Science Department, University of Maryland, College Park, MD","Computer Science Department, Center for Automation Research, and Institute for Advanced Computer Studies, University of Maryland, College Park, Maryland 20742, USA; e-mail: hjs&commat;cs.umd.edu"
7815,2043,0.11733485175401781,"Computer Science Department, Tel Aviv University, Ramat Aviv, Tel Aviv 69978, Israel; E-mail: {anate, milo}@math.tau.ac.il","Computer Science Department, University of Maryland, College Park, MD"
7872,2043,0.19461403717836612,"Computer Science Department, University of Twente, P.O. Box 217, 7500 AE Enschede, The Netherlands; E-mail: {grefen,vonk,apers}@cs.utwente.nl","Computer Science Department, University of Maryland, College Park, MD"
7877,2043,0.15533558922287538,"Large Scale Distributed Information Systems Lab, Computer Science Department, University of Georgia, Athens, GA 30602-7404, USA; e-mail: amit@cs.uga.edu","Computer Science Department, University of Maryland, College Park, MD"
7904,2043,0.632707318319927,"University of Maryland, College Park, Maryland","Computer Science Department, University of Maryland, College Park, MD"
7938,2043,0.15328363022766656,"College of Business Administration, University of Cincinnati","Computer Science Department, University of Maryland, College Park, MD"
2043,8066,0.3750977565669209,"Computer Science Department, University of Maryland, College Park, MD","Department of Computer Science, University of Maryland, USA"
2043,8125,0.37873143147602917,"Computer Science Department, University of Maryland, College Park, MD","Computer Science Department, University of Arizona, USA"
8160,2043,0.3042573229184744,"Computer Science Department, University of Southern California, USA","Computer Science Department, University of Maryland, College Park, MD"
8165,2043,0.2847830577754249,"Department of Computer Science & Electrical Engineering, University of Maryland, USA","Computer Science Department, University of Maryland, College Park, MD"
8312,2043,0.29778980255464815,"The University of Maryland at College Park/The MITRE Corporation, McLean, VA","Computer Science Department, University of Maryland, College Park, MD"
8313,2043,0.6259732625210115,"The University of Maryland at College Park, College Park, MD","Computer Science Department, University of Maryland, College Park, MD"
2043,8337,0.3763102859035019,"Computer Science Department, University of Maryland, College Park, MD","Computer Science Department, University of California, USA"
8373,2043,0.2520187187056224,"Information Systems Department, University of Maryland Baltimore County, USA","Computer Science Department, University of Maryland, College Park, MD"
8502,2043,0.19298467725472568,"Department of Computer Science, Center for Automation Research Institute for Advanced Computer Studies, University of Maryland, USA","Computer Science Department, University of Maryland, College Park, MD"
8576,2043,0.31110651064107386,"University of Maryland, USA","Computer Science Department, University of Maryland, College Park, MD"
8674,2043,0.15209554531543412,"Computer Science Department, Virginia Tech, Blacksburg, USA 24060","Computer Science Department, University of Maryland, College Park, MD"
2043,8682,0.6247877772508251,"Computer Science Department, University of Maryland, College Park, MD","University of Maryland, College park, USA"
8738,2043,0.11547901440200747,"Pisa KDD Laboratory, ISTI---CNR, Pisa, Italy 56124 and Pisa KDD Laboratory, Computer Science Department, University of Pisa, Pisa, Italy 56127","Computer Science Department, University of Maryland, College Park, MD"
8741,2043,0.169866318744891,"Pisa KDD Laboratory, Computer Science Department, University of Pisa, Pisa, Italy 56127","Computer Science Department, University of Maryland, College Park, MD"
8756,2043,0.2494167946216802,"Computer Science Department, University of Southern California, Los Angeles, USA 90089-0781","Computer Science Department, University of Maryland, College Park, MD"
8790,2043,0.11638032049443026,"DIMET Department, University """"Mediterranea"""" of Reggio Calabria, Reggio Calabria, Italy","Computer Science Department, University of Maryland, College Park, MD"
8888,2043,0.20513433076247867,"Computer Science Department, University of California, Los Angeles, Los Angeles, USA 90095","Computer Science Department, University of Maryland, College Park, MD"
9101,2043,0.207003461484349,University of Maryland Baltimore County,"Computer Science Department, University of Maryland, College Park, MD"
2043,9260,0.2884397028960901,"Computer Science Department, University of Maryland, College Park, MD","Computer Science Department, University of Illinois, Chicago, USA 60607"
9489,2043,0.7320904509164258,"Computer Science Department, University of Maryland, College Park, USA 20742","Computer Science Department, University of Maryland, College Park, MD"
2043,9791,0.8714127260114772,"Computer Science Department, University of Maryland, College Park, MD","University of Maryland, College Park, MD 20"
2046,2176,0.1506466364126231,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Computer Science and Artificial Intelligence Lab., Massachusetts Institute of Technology"
2046,2295,0.25664949622470723,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA",Massachusetts Institute of Technology
2046,2932,0.18041173486099904,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","University of Massachusetts, Amherst, MA"
2046,3012,0.13509944504168359,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA",Georgia Institute of Technology
3032,2046,0.1837086157469312,University of Massachusetts,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
3090,2046,0.12986072665463988,University of Massachusetts Amherst,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
2046,3111,0.12834425370616986,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA",Harbin Institute of Technology
3145,2046,0.12986072665463988,"University of Massachusetts, Amherst","Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
2046,4252,0.15366544378922575,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA",University of Massachusetts Boston
4386,2046,0.17303499851520743,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA","Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
4506,2046,0.3924210528550678,New Jersey Inst. of Technology,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
2046,5005,0.3124838512819583,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","MIT, Cambridge, MA"
5587,2046,0.1359800522361635,"University of Massachusetts Amherst, Amherst, MA, USA","Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
5706,2046,0.06280831093190575,"Brandeis University, Waltham, MA, USA","Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
5757,2046,0.23364929630827302,"MIT CSAIL, Cambridge, MA, USA","Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
2046,5803,0.2793317530164451,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","MIT, Cambridge, MA, USA"
2046,5807,0.5193071246359608,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Massachusetts Institute of Technology, Cambridge, MA, USA"
6140,2046,0.28392077230777146,"Massachusetts Institute of Technology, Canbridge, MA, USA","Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
2046,6352,0.5053712742774561,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Lincoln Labs, Massachusetts Institute of Technology, Cambridge , MA, USA"
2046,6873,0.20330751711848627,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA",Steven Institute of Technology
2046,6909,0.13437676312377533,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India 400076"
2046,6912,0.21079744151185809,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Department of Computer Science, University of Massachusetts, Amherst, MA"
2046,7186,0.13217475318036565,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","IBM Database Tech. Inst., Austin, TX"
7361,2046,0.17089250257806898,"University of Cambridge, Cambridge, UK","Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
2046,7916,0.1278219535535643,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Department of Computer Science, Brandeis University, MA 02254, Waltham, USA"
2046,7922,0.17421514066137678,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Department of EECS and Laboratory of Computer Science, M.I.T., MA 02139, Cambridge, USA"
2046,8083,0.12956581379927634,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Department of EECS and Laboratory of Computer Science, Massachussetts Institute of Technology, USA"
2046,8173,0.18201070736966207,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Department of Computer Science and Engineering, Helsinki University of Technology, Finland"
8195,2046,0.5607988150514625,"Massachusetts Institute of Technology, Cambridge, MA","Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
2046,8242,0.20374226900477665,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Department of Computer Science, University of Massachusetts, USA"
2046,8588,0.12936329069406338,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Computer Science Department, Illinois Institute of Technology, Chicago, USA"
8854,2046,0.14464283087598573,"University of Massachusetts, Amherst, Amherst, MA","Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
9273,2046,0.10782007922429382,"MIT, Cambridge, USA","Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA"
2046,9284,0.21552930344957666,"Department of Mechanical Engineering, Massachusetts Inst. of Technology, Cambridge, MA","Clausthal University of Technology, Clausthal-Zellerfeld, Germany"
2051,2142,0.10663591663334937,"Persistent Systems Private Limited, Bhageerath, Pune, India","Database Systems Lab, SERC/CSA, Indian Institute of Science, Bangalore, India"
2051,2465,0.10790916803233574,"Persistent Systems Private Limited, Bhageerath, Pune, India","BEA Systems, Inc."
3069,2051,0.10737163996201526,"IIT Bombay, India","Persistent Systems Private Limited, Bhageerath, Pune, India"
2051,3653,0.14062785663583333,"Persistent Systems Private Limited, Bhageerath, Pune, India",BEA Systems
2051,3994,0.09158536125015626,"Persistent Systems Private Limited, Bhageerath, Pune, India","IIT Bombay, Mumbaî, India"
2051,4616,0.08767211706901579,"Persistent Systems Private Limited, Bhageerath, Pune, India","BEA Systems, Inc., Burlington, MA"
2051,4627,0.12635924829727896,"Persistent Systems Private Limited, Bhageerath, Pune, India","BEA Systems, Liberty Corner, NJ"
2051,5076,0.09009665646158549,"Persistent Systems Private Limited, Bhageerath, Pune, India","Indian Institute of Technology, Mumbai, India"
2051,5346,0.09459308093807095,"Persistent Systems Private Limited, Bhageerath, Pune, India","IIIT-H: Hyderabad, Hyderabad, India"
2051,5591,0.16297600801254597,"Persistent Systems Private Limited, Bhageerath, Pune, India","Bell Labs Research India, India"
2051,5592,0.13201374940824007,"Persistent Systems Private Limited, Bhageerath, Pune, India","Yahoo!, Bangalore, India"
2051,5654,0.10420833804767704,"Persistent Systems Private Limited, Bhageerath, Pune, India","Yahoo! Labs, Bangalore, India"
2051,5655,0.09049203974994913,"Persistent Systems Private Limited, Bhageerath, Pune, India","Bell Labs Research, Bangalore, India"
5936,2051,0.15523963452411027,"Mirosoft Research India, Bangalore, India","Persistent Systems Private Limited, Bhageerath, Pune, India"
2051,5938,0.14205393562323365,"Persistent Systems Private Limited, Bhageerath, Pune, India","Microsoft Research India, Bangalore, India"
2051,6104,0.09711933620424229,"Persistent Systems Private Limited, Bhageerath, Pune, India","Yahoo! Research, Bangalore, India"
6540,2051,0.2539958528764772,PSPL Ltd. Pune,"Persistent Systems Private Limited, Bhageerath, Pune, India"
2051,7021,0.13612365545756533,"Persistent Systems Private Limited, Bhageerath, Pune, India","Database Systems Lab, Indian Institute of Science, Bangalore, India"
2051,7125,0.13675974297091442,"Persistent Systems Private Limited, Bhageerath, Pune, India","IBM Software Lab, India, Golden Enclave, Bangalore 560017 India"
2051,7580,0.10019296127895627,"Persistent Systems Private Limited, Bhageerath, Pune, India",Compaq Systems Research Center
2051,7934,0.08479849457213784,"Persistent Systems Private Limited, Bhageerath, Pune, India","International Institute of Information Technology, 5000019, Gachhilbowli, Hyderabad, India"
2051,8070,0.13506604996149896,"Persistent Systems Private Limited, Bhageerath, Pune, India","BEA Systems, USA"
2051,9233,0.08586551957836519,"Persistent Systems Private Limited, Bhageerath, Pune, India","BEA Systems, Redwood Shores, CA"
2051,9522,0.14157870209394008,"Persistent Systems Private Limited, Bhageerath, Pune, India","IBM India Research Lab, India"
2051,9526,0.10312032936123328,"Persistent Systems Private Limited, Bhageerath, Pune, India","IBM Software Group, India"
9563,2051,0.1017141657937205,Aster Data Systems,"Persistent Systems Private Limited, Bhageerath, Pune, India"
2053,2054,0.7367538657329347,"Stata Labs, Inc., UC Santa Cruz","Stata Labs, Inc."
2097,2053,0.0986678532250076,Santa Clara University,"Stata Labs, Inc., UC Santa Cruz"
2101,2053,0.0,OGI/OHSU,"Stata Labs, Inc., UC Santa Cruz"
2223,2053,0.0,UCSD,"Stata Labs, Inc., UC Santa Cruz"
2240,2053,0.40850713405033445,AT&T Labs Inc.,"Stata Labs, Inc., UC Santa Cruz"
2053,2259,0.11360545378394205,"Stata Labs, Inc., UC Santa Cruz",Univ. Santa Clara
2347,2053,0.0,UWash,"Stata Labs, Inc., UC Santa Cruz"
2053,2647,0.1391390904167178,"Stata Labs, Inc., UC Santa Cruz","Motorola Labs, Schaumburg, IL"
2053,2835,0.12139383531130243,"Stata Labs, Inc., UC Santa Cruz",UC San Diego
2053,2901,0.10486056555130097,"Stata Labs, Inc., UC Santa Cruz","UC San Diego, CA"
3067,2053,0.4997513214445892,U. C. Santa Cruz,"Stata Labs, Inc., UC Santa Cruz"
3071,2053,0.0,Telecom ParisTech,"Stata Labs, Inc., UC Santa Cruz"
3279,2053,0.0,PUC Chile,"Stata Labs, Inc., UC Santa Cruz"
2053,3337,0.11582143833341763,"Stata Labs, Inc., UC Santa Cruz","Google, Inc."
3406,2053,0.0,CMU,"Stata Labs, Inc., UC Santa Cruz"
3430,2053,0.0,NUS,"Stata Labs, Inc., UC Santa Cruz"
3469,2053,0.0,TUM,"Stata Labs, Inc., UC Santa Cruz"
3487,2053,0.0,"Clustra, Trondheim, Norway","Stata Labs, Inc., UC Santa Cruz"
3532,2053,0.0,FORWISS,"Stata Labs, Inc., UC Santa Cruz"
2053,3662,0.12743662604926442,"Stata Labs, Inc., UC Santa Cruz",Surromed Inc
3686,2053,0.0,NYU,"Stata Labs, Inc., UC Santa Cruz"
3761,2053,0.0,Xyleme,"Stata Labs, Inc., UC Santa Cruz"
3846,2053,0.0,Tavant,"Stata Labs, Inc., UC Santa Cruz"
3862,2053,0.0,Clustra AS,"Stata Labs, Inc., UC Santa Cruz"
2053,4048,0.3774712834939563,"Stata Labs, Inc., UC Santa Cruz",University of California Santa Cruz
4349,2053,0.07885024863300805,itr-rescue.org (UC Irvine),"Stata Labs, Inc., UC Santa Cruz"
4350,2053,0.0,itr-rescue.org,"Stata Labs, Inc., UC Santa Cruz"
4586,2053,0.0,Nasa Ames,"Stata Labs, Inc., UC Santa Cruz"
2053,4810,0.34297734966073,"Stata Labs, Inc., UC Santa Cruz",Univ. of California Santa Cruz
4832,2053,0.17125251673242425,UC Davis,"Stata Labs, Inc., UC Santa Cruz"
4852,2053,0.0,WPI,"Stata Labs, Inc., UC Santa Cruz"
4867,2053,0.0,FIU,"Stata Labs, Inc., UC Santa Cruz"
5499,2053,0.14795835758598863,"Yahoo! Inc, Santa Clara, CA","Stata Labs, Inc., UC Santa Cruz"
2053,5501,0.10383716911287777,"Stata Labs, Inc., UC Santa Cruz","University of California: Santa Barbara, Santa Barbara, CA"
5766,2053,0.6138760083200765,"UC Santa Cruz, Santa Cruz, USA","Stata Labs, Inc., UC Santa Cruz"
2053,5977,0.38060458001744335,"Stata Labs, Inc., UC Santa Cruz","University of California, Santa Cruz, Santa Cruz, CA, USA"
2053,6144,0.38060458001744335,"Stata Labs, Inc., UC Santa Cruz","University of California Santa Cruz, Santa Cruz, CA, USA"
2053,6367,0.2462943963780283,"Stata Labs, Inc., UC Santa Cruz","AT&T Labs Inc. - Research, Florham Park, NJ, USA"
2053,6538,0.11011987917519583,"Stata Labs, Inc., UC Santa Cruz",Bell Labs.
2053,6756,0.2415806587734196,"Stata Labs, Inc., UC Santa Cruz","E.piphany, Inc."
7156,2053,0.0,CERN,"Stata Labs, Inc., UC Santa Cruz"
2053,7458,0.12031699118042771,"Stata Labs, Inc., UC Santa Cruz","UC Berkeley, CS Division"
7568,2053,0.0,FernUniv. Hagen,"Stata Labs, Inc., UC Santa Cruz"
7663,2053,0.36695838277919846,"University of California at Santa Cruz, Santa Cruz, CA","Stata Labs, Inc., UC Santa Cruz"
7998,2053,0.406173833233889,"University of California, Santa Cruz, Santa Cruz, California","Stata Labs, Inc., UC Santa Cruz"
2053,8257,0.10506547542556666,"Stata Labs, Inc., UC Santa Cruz","Santa Clara University, Santa Clara, CA"
2053,8273,0.3929859396446368,"Stata Labs, Inc., UC Santa Cruz","University of California, Santa Cruz, Santa Cruz, CA"
8482,2053,0.3277328339602692,"University of California, Santa Cruz, CA","Stata Labs, Inc., UC Santa Cruz"
9063,2053,0.0,C.M.U.,"Stata Labs, Inc., UC Santa Cruz"
2053,9566,0.11202066266288269,"Stata Labs, Inc., UC Santa Cruz","Yahoo!, Inc."
9600,2053,0.0,Greenplum,"Stata Labs, Inc., UC Santa Cruz"
